"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","ENSEMBL","ENTREZID","sig","dir","nlp","Mean_Ctrl","Mean_ZIKV","Label"
"ENSG00000214575",186.341996700445,1.32226288348105,0.231992579742598,4.9544980791382e-09,1.56241433201039e-08,"CPEB1","ENSG00000214575","64506",TRUE,"Up",7.80620378592317,268.275070010313,104.408923390576,"CPEB1"
"ENSG00000184708",618.562371472556,1.24638606471509,0.218276377205171,5.00223887465394e-09,1.57671347801607e-08,"EIF4ENIF1","ENSG00000184708","56478",TRUE,"Up",7.80224721993812,875.834754982604,361.289987962509,"EIF4ENIF1"
"ENSG00000154764",30.2774396621823,3.56885647967367,0.653140516270101,5.04796232475129e-09,1.59068846720395e-08,"WNT7A","ENSG00000154764","7476",TRUE,"Up",7.79841486763324,56.3376073009228,4.21727202344185,"WNT7A"
"ENSG00000186642",50.664209806209,2.1853845863497,0.393194168377092,5.08861383068129e-09,1.60289418328921e-08,"PDE2A","ENSG00000186642","5138",TRUE,"Up",7.79509514709717,84.046952423782,17.281467188636,"PDE2A"
"ENSG00000184260",45.5322084976712,2.16182033023678,0.388877957752848,5.13667840026579e-09,1.61742491247541e-08,"H2AC20","ENSG00000184260","8338",TRUE,"Up",7.79117587192945,75.3391334266388,15.7252835687036,"H2AC20"
"ENSG00000220008",28.5068669783512,3.27274187252051,0.597532873637353,5.14947790285739e-09,1.62114988770054e-08,"LINGO3","ENSG00000220008","645191",TRUE,"Up",7.79017682945015,52.199626208829,4.8141077478734,"LINGO3"
"ENSG00000162692",34.3642277246033,2.65205497235005,0.480073648755229,5.1786498255565e-09,1.6297200279184e-08,"VCAM1","ENSG00000162692","7412",TRUE,"Up",7.78788699729765,60.0512219339976,8.677233515209,"VCAM1"
"ENSG00000198203",61.7668738132751,1.87361944646878,0.335071567203969,5.31544842882974e-09,1.67056950620363e-08,"SULT1C2","ENSG00000198203","6819",TRUE,"Up",7.77713545026666,98.1878235409521,25.345924085598,"SULT1C2"
"ENSG00000224910",15.9207084650378,8.08551999284422,2.69721789066887,5.33389842718165e-09,1.67573810038477e-08,"LINC01766","ENSG00000224910","102723617",TRUE,"Up",7.77579385589997,31.8414169300755,0,"LINC01766"
"ENSG00000189051",29.8299667318844,3.01171860155519,0.548270514895214,5.34969775286166e-09,1.6800703686673e-08,"RNF222","ENSG00000189051","643904",TRUE,"Up",7.77467252774801,53.7327290876667,5.92720437610208,"RNF222"
"ENSG00000215347",21.0421546638152,4.74357314879936,0.841194965429567,5.3488412154509e-09,1.6800703686673e-08,"SLC25A5P1","ENSG00000215347","266623",TRUE,"Up",7.77467252774801,40.826317278509,1.25799204912147,"SLC25A5P1"
"ENSG00000279943",23.9146925754155,3.03667270380846,0.550756206455459,5.42845870837052e-09,1.70352533040456e-08,"FLJ38576","ENSG00000279943","651430",TRUE,"Up",7.76865140434844,43.095747781405,4.73363736942585,"FLJ38576"
"ENSG00000177710",20.3192586434558,4.71290805353434,0.833935703029146,5.55657603428359e-09,1.74274903945267e-08,"SLC35G5","ENSG00000177710","83650",TRUE,"Up",7.75876514796057,39.4126855379193,1.22583174899229,"SLC35G5"
"ENSG00000244104",15.4520096660855,8.04228790836768,2.68944681787131,5.65510567819046e-09,1.77265404835666e-08,"RN7SL659P","ENSG00000244104","106479462",TRUE,"Up",7.75137601315806,30.904019332171,0,"RN7SL659P"
"ENSG00000184811",16.0347291028711,8.09267351723545,2.70103889626942,5.73808373660282e-09,1.79799025629684e-08,"TRARG1","ENSG00000184811","286753",TRUE,"Up",7.74521266613337,32.0694582057422,0,"TRARG1"
"ENSG00000172171",443.555018310623,1.07631244982301,0.188168131385465,5.74151112236741e-09,1.7987271119727e-08,"TEFM","ENSG00000172171","79736",TRUE,"Up",7.74503471923029,604.81178846087,282.298248160377,"TEFM"
"ENSG00000151470",253.138996920588,1.37619539276949,0.243000075324768,5.75408778021159e-09,1.80232948080063e-08,"C4orf33","ENSG00000151470","132321",TRUE,"Up",7.74416581346038,368.122205234219,138.155788606957,"C4orf33"
"ENSG00000218510",100.501560338035,1.53037274951297,0.271915953789008,5.8809106115378e-09,1.84101901188751e-08,"LINC00339","ENSG00000218510","29092",TRUE,"Up",7.73494172658822,150.730634739536,50.272485936534,"LINC00339"
"ENSG00000214654",149.448095803002,1.27081655862641,0.223885902482379,5.95358324789996e-09,1.86237440420743e-08,"B3GALT9","ENSG00000214654","100288842",TRUE,"Up",7.72993300577369,212.754225466321,86.1419661396818,"B3GALT9"
"ENSG00000164853",27.22172668065,6.06729650379897,1.03828649480605,6.00764452986142e-09,1.8789340916439e-08,"UNCX","ENSG00000164853","340260",TRUE,"Up",7.7260884536075,53.7822622225477,0.661191138752214,"UNCX"
"ENSG00000129696",432.953970276864,1.12025817338737,0.196406089766176,6.01300810466531e-09,1.88025987488319e-08,"TTI2","ENSG00000129696","80185",TRUE,"Up",7.7257821217853,596.358989184548,269.548951369179,"TTI2"
"ENSG00000065970",1274.11012318216,1.01775795072691,0.177916104972438,6.01614972133651e-09,1.88089048879481e-08,"FOXJ2","ENSG00000065970","55810",TRUE,"Up",7.72563648966846,1713.9636305506,834.256615813714,"FOXJ2"
"ENSG00000232936",34.7884642206596,2.41052143036489,0.43698825725397,6.11010181799173e-09,1.90954957751069e-08,"PANK1-AS1","ENSG00000232936","105378421",TRUE,"Up",7.71906906158508,59.3270482014281,10.2498802398912,"PANK1-AS1"
"ENSG00000246174",126.847155581965,1.62260308426808,0.28927780540836,6.19323052289196e-09,1.93480594810825e-08,"KCTD21-AS1","ENSG00000246174","100289388",TRUE,"Up",7.71336258614475,193.372621023382,60.3216901405484,"KCTD21-AS1"
"ENSG00000120156",22.263611973866,3.2599131891928,0.593733937087444,6.23995314428146e-09,1.94903823225081e-08,"TEK","ENSG00000120156","7010",TRUE,"Up",7.71017964169679,40.7370632081162,3.79016073961589,"TEK"
"ENSG00000186714",21.5221886865522,3.47597453264897,0.632830519942252,6.30023408627085e-09,1.96713191265077e-08,"CCDC73","ENSG00000186714","493860",TRUE,"Up",7.70616651602605,39.8993276221761,3.14504975092827,"CCDC73"
"ENSG00000175040",65.4509247662006,1.75946285040014,0.315339873544026,6.44234291195728e-09,2.0107517918224e-08,"CHST2","ENSG00000175040","9435",TRUE,"Up",7.69664153561648,102.160785319009,28.7410642133926,"CHST2"
"ENSG00000179761",45.7161869353622,2.02122965378156,0.364612786322977,6.47986140400787e-09,2.02208440976132e-08,"PIPOX","ENSG00000179761","51268",TRUE,"Up",7.69420071920574,74.2313074324114,17.201066438313,"PIPOX"
"ENSG00000133958",27.9169148357915,3.06593650555507,0.562430625301579,6.57607648668652e-09,2.05096062035812e-08,"UNC79","ENSG00000133958","57578",TRUE,"Up",7.68804267825931,50.4068408632757,5.42698880830725,"UNC79"
"ENSG00000174567",92.2429037575547,1.58436459133777,0.282817688792929,6.65886177286986e-09,2.07561836022342e-08,"GOLT1A","ENSG00000174567","127845",TRUE,"Up",7.68285249633689,139.592104750751,44.8937027643582,"GOLT1A"
"ENSG00000060491",3334.57958391661,1.12372263617857,0.197668414656547,6.67036375893941e-09,2.07881606802362e-08,"OGFR","ENSG00000060491","11054",TRUE,"Up",7.68218393499569,4597.1862495593,2071.97291827393,"OGFR"
"ENSG00000085644",653.759340469878,1.13835085308925,0.200391660641282,6.67478599514846e-09,2.07980659409024e-08,"ZNF213","ENSG00000085644","7760",TRUE,"Up",7.68197704918373,904.412868945678,403.105811994079,"ZNF213"
"ENSG00000281005",22.1147470210724,5.21514153828787,0.918461942450689,6.82545103966015e-09,2.1243771664765e-08,"LINC00921","ENSG00000281005","283876",TRUE,"Up",7.67276837517163,43.3020627483371,0.927431293807659,"LINC00921"
"ENSG00000143318",26.4260653117333,2.74566879396142,0.501708534006731,6.95302464676729e-09,2.16247343924756e-08,"CASQ1","ENSG00000143318","844",TRUE,"Up",7.66504921808699,46.5298708214808,6.32225980198573,"CASQ1"
"ENSG00000169194",19.577548054634,3.85395151676678,0.69971493489486,7.00619642858942e-09,2.17860524987939e-08,"IL13","ENSG00000169194","3596",TRUE,"Up",7.66182145416399,36.9535926162743,2.20150349299373,"IL13"
"ENSG00000165801",2478.19849430121,1.08271685910224,0.190694033831868,7.25234064349791e-09,2.25304971310451e-08,"ARHGEF40","ENSG00000165801","55701",TRUE,"Up",7.64722922554702,3384.77869870221,1571.61828990021,"ARHGEF40"
"ENSG00000151612",752.008254011853,1.24221660950917,0.220014892019946,7.26830413170197e-09,2.25758954267243e-08,"ZNF827","ENSG00000151612","152485",TRUE,"Up",7.64635501527035,1064.27195031608,439.744557707622,"ZNF827"
"ENSG00000241135",15.1576114748205,8.00417466568153,2.6882329058133,7.28577955404507e-09,2.2625972166351e-08,"LINC00881","ENSG00000241135","100498859",TRUE,"Up",7.6453927514637,30.3152229496409,0,"LINC00881"
"ENSG00000143450",45.4122371928042,2.42427915938387,0.444073143883468,7.32135463360045e-09,2.27322283145403e-08,"OAZ3","ENSG00000143450","51686",TRUE,"Up",7.64335799070372,77.4864292724441,13.3380451131643,"OAZ3"
"ENSG00000124575",28.271884896455,2.70285508449859,0.495199281316992,7.43724560046762e-09,2.30792031254303e-08,"H1-3","ENSG00000124575","3007",TRUE,"Up",7.6367791904991,49.6407892306197,6.90298056229039,"H1-3"
"ENSG00000185065",25.7982976636002,2.86735372677915,0.526040520863046,7.50044756956872e-09,2.32710119434383e-08,"UFD1-AS1","ENSG00000185065","105372860",TRUE,"Up",7.63318473094208,45.8711364355839,5.72545889161647,"UFD1-AS1"
"ENSG00000259470",21.7460108109247,5.18240393430381,0.917676451240523,7.70889870435963e-09,2.3900016009066e-08,"KRT8P9","ENSG00000259470","390601",TRUE,"Up",7.62160180814614,42.5324300279125,0.959591593936845,"KRT8P9"
"ENSG00000185829",261.478436803182,1.37964652967104,0.246061852749843,7.83160030543433e-09,2.42714285647566e-08,"ARL17A","ENSG00000185829","51326",TRUE,"Up",7.61490466126459,380.810258011236,142.146615595127,"ARL17A"
"ENSG00000205707",414.521634718888,1.3469023413025,0.239884129428833,7.88751042140194e-09,2.44356446629313e-08,"ETFRF1","ENSG00000205707","144363",TRUE,"Up",7.61197619889648,599.406118657321,229.637150780456,"ETFRF1"
"ENSG00000147118",404.848960016771,1.05188476467109,0.185582607829353,7.8926718820617e-09,2.44471051997169e-08,"ZNF182","ENSG00000147118","7569",TRUE,"Up",7.61177255863521,549.133525574715,260.564394458826,"ZNF182"
"ENSG00000157540",1256.79541093432,1.10742802572218,0.195825954043462,8.06044618375831e-09,2.49529087562375e-08,"DYRK1A","ENSG00000157540","1859",TRUE,"Up",7.60287882145736,1726.2426681061,787.348153762535,"DYRK1A"
"ENSG00000100290",41.010374878005,2.38535918869809,0.437419996024915,8.09750720515125e-09,2.50629989763289e-08,"BIK","ENSG00000100290","638",TRUE,"Up",7.60096696363139,69.5941950428379,12.4265547131721,"BIK"
"ENSG00000196569",50.0293035295098,2.13296912944615,0.38919745438447,8.26960635654615e-09,2.55861987937549e-08,"LAMA2","ENSG00000196569","3908",TRUE,"Up",7.59199423015499,82.4141054883799,17.6445015706396,"LAMA2"
"ENSG00000280018",32.7620894345692,3.17772304345561,0.587235434648168,8.39108634971839e-09,2.59428557262003e-08,"LOC105379499","ENSG00000280018","105379499",TRUE,"Up",7.58598221954463,59.7418350998667,5.78234376927158,"LOC105379499"
"ENSG00000142408",2021.89524987642,1.42499570299189,0.255040603838437,8.42351467970538e-09,2.60383001376731e-08,"CACNG8","ENSG00000142408","59283",TRUE,"Up",7.58438737129146,2970.86345891694,1072.92704083591,"CACNG8"
"ENSG00000133794",739.877855928495,1.09829314841572,0.194431455224384,8.46807235519253e-09,2.61663592272813e-08,"BMAL1","ENSG00000133794","406",TRUE,"Up",7.58225670065007,1014.05907865737,465.696633199618,"BMAL1"
"ENSG00000182533",19.7429082000159,4.08463643963859,0.744483272599751,8.50373135219511e-09,2.62716903563751e-08,"CAV3","ENSG00000182533","859",TRUE,"Up",7.58051198321588,37.6149084764142,1.87090792361762,"CAV3"
"ENSG00000157551",34.624122606383,2.44199182672661,0.448144808431872,8.50642948588657e-09,2.62751710703905e-08,"KCNJ15","ENSG00000157551","3772",TRUE,"Up",7.58045444771895,59.248455349741,9.99978986302489,"KCNJ15"
"ENSG00000221963",754.185147074001,1.37837158156252,0.246492446264937,8.5384252541803e-09,2.63691300794043e-08,"APOL6","ENSG00000221963","80830",TRUE,"Up",7.57890419739451,1097.96501915337,410.405274994628,"APOL6"
"ENSG00000235185",14.8243310482076,7.96793695421387,2.6848823379566,8.55183710593151e-09,2.64056724674376e-08,"MICOS10-DT","ENSG00000235185","105378614",TRUE,"Up",7.57830276795285,29.6486620964152,0,"MICOS10-DT"
"ENSG00000057657",580.710079485428,1.78250575536345,0.323190648778675,8.67022977763281e-09,2.67662928142579e-08,"PRDM1","ENSG00000057657","639",TRUE,"Up",7.57241177531291,909.332740124288,252.087418846567,"PRDM1"
"ENSG00000170122",52.0254337128537,2.073440340661,0.378987768615042,8.7926415640411e-09,2.71291690257921e-08,"FOXD4","ENSG00000170122","2298",TRUE,"Up",7.56656350859889,85.0358823836188,19.0149850420887,"FOXD4"
"ENSG00000115423",49.7822367671256,2.21445455381191,0.40632393802588,9.10734908721154e-09,2.8084632375171e-08,"DNAH6","ENSG00000115423","1768",TRUE,"Up",7.55153125661887,82.960277634432,16.6041958998192,"DNAH6"
"ENSG00000153250",2713.95475072171,1.03088523485533,0.182539903297968,9.20789707968756e-09,2.83894595560347e-08,"RBMS1","ENSG00000153250","5937",TRUE,"Up",7.54684287496502,3661.72093729354,1766.18856414989,"RBMS1"
"ENSG00000164400",26.4821729621923,6.83866065552719,1.34505675097587,9.21088801964557e-09,2.83934453702939e-08,"CSF2","ENSG00000164400","1437",TRUE,"Up",7.54678190530721,52.6659454691999,0.29840045518463,"CSF2"
"ENSG00000174951",33.2270168888015,2.81134627093008,0.521231139770604,9.37892304223568e-09,2.88901240357739e-08,"FUT1","ENSG00000174951","2523",TRUE,"Up",7.53925059356818,58.8255066622397,7.62852711536327,"FUT1"
"ENSG00000196433",19.7135949679259,4.6434055822636,0.839440746330891,9.63860615946055e-09,2.96736319252772e-08,"ASMT","ENSG00000196433","438",TRUE,"Up",7.52762929464798,38.1530829226033,1.27410701324836,"ASMT"
"ENSG00000182196",77.1394277778164,2.37206779281252,0.437834785638046,9.74533274642564e-09,2.99911583876747e-08,"ARL6IP4","ENSG00000182196","51329",TRUE,"Up",7.52300675959361,130.91633081598,23.3625247396528,"ARL6IP4"
"ENSG00000284830",20.1086253459123,4.09995495074277,0.753426834024333,9.92344703447243e-09,3.05056139761682e-08,"LOC101928718","ENSG00000284830","101928718",TRUE,"Up",7.51562022968557,38.2980326898887,1.91921800193598,"LOC101928718"
"ENSG00000197782",902.691408468072,1.13918870235515,0.202981317033455,9.96478110498350e-09,3.0627047807964e-08,"ZNF780A","ENSG00000197782","284323",TRUE,"Up",7.51389486354281,1249.26568788227,556.117129053876,"ZNF780A"
"ENSG00000160051",161.99763165858,1.67705870391793,0.304185752550394,1.00484614807555e-08,3.08785656971571e-08,"IQCC","ENSG00000160051","55721",TRUE,"Up",7.51034288075459,249.335305812232,74.6599575049286,"IQCC"
"ENSG00000101017",475.143987805938,1.13789182588349,0.202805497132559,1.00678691748098e-08,3.09325197726607e-08,"CD40","ENSG00000101017","958",TRUE,"Up",7.50958470079252,657.051539476534,293.236436135343,"CD40"
"ENSG00000245937",1263.20163732786,1.66317173814562,0.301711045212422,1.00783546874561e-08,3.09590465504807e-08,"SLC12A2-DT","ENSG00000245937","644873",TRUE,"Up",7.50921242280314,1939.32195722157,587.081317434148,"SLC12A2-DT"
"ENSG00000118733",24.7161569827979,6.74616836585192,1.32927995597695,1.01235949911467e-08,3.10865947202888e-08,"OLFM3","ENSG00000118733","118427",TRUE,"Up",7.50742684872507,49.1339135104111,0.29840045518463,"OLFM3"
"ENSG00000227036",1574.15402225245,1.15229316184657,0.205581204589476,1.02504307971705e-08,3.14471931979249e-08,"LINC00511","ENSG00000227036","400619",TRUE,"Up",7.50241811120603,2184.36170290288,963.946341602018,"LINC00511"
"ENSG00000112343",607.883722740323,1.11632285002394,0.198977809978785,1.03274650402881e-08,3.16660948970507e-08,"TRIM38","ENSG00000112343","10475",TRUE,"Up",7.49940549107179,836.757573510062,379.009871970584,"TRIM38"
"ENSG00000286219",55.0959566527247,2.32433444716716,0.430432255926659,1.0494814693294e-08,3.21556352706387e-08,"NOTCH2NLC","ENSG00000286219","100996717",TRUE,"Up",7.49274290602189,92.9673309944686,17.2245823109809,"NOTCH2NLC"
"ENSG00000239382",231.673524271056,1.31132585074093,0.235569652947834,1.06977605027486e-08,3.27654434156358e-08,"ALKBH6","ENSG00000239382","84964",TRUE,"Up",7.48458395034905,332.962822086692,130.38422645542,"ALKBH6"
"ENSG00000198355",2158.07530088049,1.54111226043915,0.279189663046056,1.0865657076816e-08,3.32614035745813e-08,"PIM3","ENSG00000198355","415116",TRUE,"Up",7.47805942824235,3242.50307980061,1073.64752196038,"PIM3"
"ENSG00000170873",179.11587514735,1.59210248217499,0.289178312046734,1.09639578554478e-08,3.35438930179483e-08,"MTSS1","ENSG00000170873","9788",TRUE,"Up",7.47438653570432,271.535518888031,86.6962314066681,"MTSS1"
"ENSG00000253559",28.3004155020466,2.78325549732915,0.516765384821276,1.09827034858244e-08,3.35911922562601e-08,"OSGEPL1-AS1","ENSG00000253559","101409258",TRUE,"Up",7.47377458141807,50.0285156393035,6.5723153647897,"OSGEPL1-AS1"
"ENSG00000223891",230.830675611761,1.21977345163185,0.218558302586457,1.09834358890535e-08,3.35911922562601e-08,"OSER1-DT","ENSG00000223891","100505783",TRUE,"Up",7.47377458141807,324.941619994516,136.719731229007,"OSER1-DT"
"ENSG00000167772",1605.24779342464,1.24487064245303,0.223298727526466,1.10222919576336e-08,3.36977000423539e-08,"ANGPTL4","ENSG00000167772","51129",TRUE,"Up",7.47239973987053,2273.22289885342,937.272687995871,"ANGPTL4"
"ENSG00000070031",26.6931790934389,3.20208272760431,0.596577718750859,1.1049727456169e-08,3.37754009263519e-08,"SCT","ENSG00000070031","6343",TRUE,"Up",7.47139948704113,48.7654211241533,4.62093706272454,"SCT"
"ENSG00000259884",32.4348425575219,2.60403161874022,0.483243589023811,1.1064319337539e-08,3.3813821846765e-08,"NR4A1AS","ENSG00000259884","115409980",TRUE,"Up",7.47090573981819,56.4425071626387,8.42717795240502,"NR4A1AS"
"ENSG00000227172",20.7026534712383,4.41043246266464,0.810267197898329,1.13598186764639e-08,3.46978750950816e-08,"YAE1-DT","ENSG00000227172","105375240",TRUE,"Up",7.45969712067706,39.8327994740436,1.57250746843299,"YAE1-DT"
"ENSG00000174898",21.3242517293836,5.14512976232043,0.924804276864116,1.13732849930638e-08,3.4732662115804e-08,"CATSPERD","ENSG00000174898","257062",TRUE,"Up",7.45926192852638,41.6727969007035,0.975706558063729,"CATSPERD"
"ENSG00000255970",23.0117709544407,3.54281580858646,0.661939836054327,1.13766213844069e-08,3.47365064914688e-08,"LINC02421","ENSG00000255970","101927901",TRUE,"Up",7.45921386141481,42.7980217795056,3.22552012937582,"LINC02421"
"ENSG00000176054",28.2925382462528,2.76195651899994,0.514536436417146,1.14429062557659e-08,3.49261395758316e-08,"RPL23P2","ENSG00000176054","54028",TRUE,"Up",7.45684941475075,49.8678308927608,6.71724559974479,"RPL23P2"
"ENSG00000184584",72.7636221340663,1.82004124719865,0.333430010658951,1.16867771763565e-08,3.56509604795986e-08,"STING1","ENSG00000184584","340061",TRUE,"Up",7.44792876524071,114.68987151772,30.8373727504128,"STING1"
"ENSG00000100601",540.102047286586,1.09858718824807,0.196444655910387,1.17619757531164e-08,3.58607284084804e-08,"ALKBH1","ENSG00000100601","8846",TRUE,"Up",7.44538089322975,740.455321261142,339.748773312029,"ALKBH1"
"ENSG00000171540",24.9450576234377,5.94305969363847,1.0369476841962,1.20874177248008e-08,3.68260977329938e-08,"OTP","ENSG00000171540","23440",TRUE,"Up",7.43384429859867,49.2771993723793,0.612915874496145,"OTP"
"ENSG00000237988",20.2641446417158,5.09220594754074,0.913019912697302,1.21148555334415e-08,3.69029667551725e-08,"OR2I1","ENSG00000237988","442197",TRUE,"Up",7.43293871802501,39.5847778395593,0.943511443872252,"OR2I1"
"ENSG00000254876",31.7298348772606,2.49676183512317,0.464538798318752,1.21464866521757e-08,3.6992578656535e-08,"SUGT1P4-STRA6LP","ENSG00000254876","100499484",TRUE,"Up",7.43188539408957,54.5730461478497,8.88662360667162,"SUGT1P4-STRA6LP"
"ENSG00000245213",230.10616333578,1.25111651696178,0.225247586541613,1.23414669590688e-08,3.7579553370175e-08,"GALNT7-DT","ENSG00000245213","101930370",TRUE,"Up",7.42504838575814,326.217203722889,133.995122948672,"GALNT7-DT"
"ENSG00000073803",605.239517819095,1.05751518463019,0.189214159457775,1.24178118338022e-08,3.77844975179567e-08,"MAP3K13","ENSG00000073803","9175",TRUE,"Up",7.42268634892933,821.865289794699,388.61374584349,"MAP3K13"
"ENSG00000166173",1857.69803418633,1.07664469683048,0.192708964238578,1.25432047354819e-08,3.81590944645666e-08,"LARP6","ENSG00000166173","55323",TRUE,"Up",7.41840193988272,2533.66829716107,1181.72777121158,"LARP6"
"ENSG00000100836",3882.95459382096,1.22308195697108,0.221121895586678,1.29198000630777e-08,3.92635202245171e-08,"PABPN1","ENSG00000100836","8106",TRUE,"Up",7.40601076572565,5478.80830385796,2287.10088378396,"PABPN1"
"ENSG00000129451",19.2218417401841,3.82180147413117,0.708532142411701,1.292032824613e-08,3.92635202245171e-08,"KLK10","ENSG00000129451","5655",TRUE,"Up",7.40601076572565,36.2582253233767,2.18545815699143,"KLK10"
"ENSG00000128710",292.168521035457,1.7714245059125,0.325354168702551,1.29759700819954e-08,3.94254442614869e-08,"HOXD10","ENSG00000128710","3236",TRUE,"Up",7.40422340416963,456.717194353051,127.619847717862,"HOXD10"
"ENSG00000257727",213.169028462157,1.12033080826557,0.201198642512792,1.30311414095166e-08,3.95786892583319e-08,"CNPY2","ENSG00000257727","10330",TRUE,"Up",7.40253859257782,293.778678027032,132.559378897283,"CNPY2"
"ENSG00000187862",24.5145816925782,5.91493995250667,1.0353305904059,1.30491222159226e-08,3.9626103060339e-08,"TTC24","ENSG00000187862","164118",TRUE,"Up",7.40201863527638,48.4001673605957,0.628996024560737,"TTC24"
"ENSG00000136327",60.329915988289,1.94239468328526,0.358258716802643,1.33542773340466e-08,4.05306801643237e-08,"NKX2-8","ENSG00000136327","26257",TRUE,"Up",7.39221610809808,96.8702655812239,23.7895663953542,"NKX2-8"
"ENSG00000126259",139.623059513778,1.63813393029014,0.299718589249885,1.33959260988623e-08,4.06497067827546e-08,"KIRREL2","ENSG00000126259","84063",TRUE,"Up",7.39094258274128,213.706864984226,65.5392540433308,"KIRREL2"
"ENSG00000142959",31.5984195019716,2.60032303279517,0.486850341600361,1.36326159269638e-08,4.13529989679413e-08,"BEST4","ENSG00000142959","266675",TRUE,"Up",7.38349298942461,54.8910057857008,8.30583321824237,"BEST4"
"ENSG00000176422",548.682540535832,1.0080659387752,0.180623465153163,1.37017863540016e-08,4.15552091128073e-08,"SPRYD4","ENSG00000176422","283377",TRUE,"Up",7.38137452790518,736.418933650133,360.946147421532,"SPRYD4"
"ENSG00000208028",26.8907799869279,3.27465668909563,0.618263426105883,1.38558461437647e-08,4.19995916467996e-08,"MIR616","ENSG00000208028","693201",TRUE,"Up",7.37675493213552,49.2336575669756,4.54790240688025,"MIR616"
"ENSG00000135709",457.43280417102,1.34317952119403,0.243636882577938,1.39857771084689e-08,4.23857519038608e-08,"KIAA0513","ENSG00000135709","9764",TRUE,"Up",7.37278010825278,661.503291181936,253.362317160105,"KIAA0513"
"ENSG00000262904",43.6219101483238,2.42040486697359,0.451977913296708,1.40725026063413e-08,4.26408560308132e-08,"TMPOP2","ENSG00000262904","100533619",TRUE,"Up",7.37017408527307,74.4618409943867,12.781979302261,"TMPOP2"
"ENSG00000166446",34.3890234872207,2.24047397561615,0.416491255221124,1.42640377824767e-08,4.31899151979374e-08,"CDYL2","ENSG00000166446","124359",TRUE,"Up",7.36461764867545,57.4881395762281,11.2899073982133,"CDYL2"
"ENSG00000170703",111.858157195382,1.40826921974951,0.256283326702641,1.43405866138276e-08,4.34138345433997e-08,"TTLL6","ENSG00000170703","284076",TRUE,"Up",7.36237185324234,163.912128672932,59.8041857178309,"TTLL6"
"ENSG00000273145",94.226537209226,1.58343051396699,0.289703169609163,1.4509008588584e-08,4.38998595007463e-08,"LOC124905134","ENSG00000273145","124905134",TRUE,"Up",7.35753686969292,142.599780060157,45.853294358295,"LOC124905134"
"ENSG00000188039",19.5904712876669,4.6355641803658,0.849775379906758,1.45822742085551e-08,4.41055761156008e-08,"NWD1","ENSG00000188039","284434",TRUE,"Up",7.35550650071023,37.9390306762769,1.24191189905688,"NWD1"
"ENSG00000261634",23.2147150482444,3.19460479355979,0.599686846296821,1.46341122360679e-08,4.42543600265971e-08,"PAQR5-DT","ENSG00000261634","102723548",TRUE,"Up",7.35404393531166,42.3891441659443,4.04028593054445,"PAQR5-DT"
"ENSG00000135838",45.0694108140532,2.14953804995925,0.399732904215002,1.47948498754122e-08,4.47323489903963e-08,"NPL","ENSG00000135838","80896",TRUE,"Up",7.34937829550538,74.4618481377211,15.6769734903853,"NPL"
"ENSG00000205054",23.6416771072366,6.67165081438702,1.33168286603349,1.50440934597496e-08,4.54530615552969e-08,"LINC01121","ENSG00000205054","400952",TRUE,"Up",7.34243685893725,46.9849537592886,0.29840045518463,"LINC01121"
"ENSG00000223553",13.8904735157716,7.84854173736043,2.67551058222353,1.51315746666521e-08,4.57091108268152e-08,"SMPD4P1","ENSG00000223553","645280",TRUE,"Up",7.33999722690064,27.7809470315433,0,"SMPD4P1"
"ENSG00000266401",72.810664738457,2.18543156167841,0.408312529533477,1.51823845124085e-08,4.58543116053955e-08,"DLGAP1-AS6","ENSG00000266401","105371967",TRUE,"Up",7.33861982207914,120.816216802328,24.8051126745864,"DLGAP1-AS6"
"ENSG00000280055",41.4839565749148,2.78880875643415,0.527517540304606,1.51987654909708e-08,4.58954955768524e-08,"LINC02912","ENSG00000280055","641384",TRUE,"Up",7.33822993629525,73.3719275823365,9.59598556749303,"LINC02912"
"ENSG00000143107",13.9835141812618,7.85675391385022,2.67709463367216,1.52293010193945e-08,4.59793992495984e-08,"FNDC7","ENSG00000143107","163479",TRUE,"Up",7.33743670736619,27.9670283625236,0,"FNDC7"
"ENSG00000184860",76.4810862181369,1.65729281056918,0.304363708077345,1.5283848793049e-08,4.61357558800828e-08,"SDR42E1","ENSG00000184860","93517",TRUE,"Up",7.33596235959034,117.333964112219,35.6282083240544,"SDR42E1"
"ENSG00000196867",351.858949026816,1.03790943491655,0.186835737322914,1.54499988315462e-08,4.66120498851413e-08,"ZFP28","ENSG00000196867","140612",TRUE,"Up",7.33150179742722,475.669762447743,228.048135605889,"ZFP28"
"ENSG00000276180",201.700306214726,1.96047905881627,0.364417791681624,1.57103294928171e-08,4.73803587878612e-08,"H4C9","ENSG00000276180","8294",TRUE,"Up",7.32440165490497,324.646379135591,78.7542332938621,"H4C9"
"ENSG00000225891",21.7347565986204,3.21074218967221,0.603499613837848,1.57252798600631e-08,4.74083446195916e-08,"LOC124903883","ENSG00000225891","124903883",TRUE,"Up",7.32414520888961,39.7115823858786,3.75793081136212,"LOC124903883"
"ENSG00000185215",15981.4185831391,1.0060803571005,0.180885500613842,1.576042723785e-08,4.7505740655643e-08,"TNFAIP2","ENSG00000185215","7127",TRUE,"Up",7.32325390649249,21438.27164116,10524.5655251182,"TNFAIP2"
